743
"037053","CARTERS BORE   ","CARB",-20.9358,139.2964,  396,"94347","QLD"
"037058","URANDANGI AEROD","YUDG",-21.5980,138.3667,  179,"94344","QLD"
"037059","MAY DOWNS      ","YNMY",-20.5900,139.3411,  392,"94349","QLD"
"038000","BEDOURIE       ","AAAA",-24.3597,139.4714,   91,"94334","QLD"
"038003","BOULIA         ","YBOU",-22.9117,139.9039,  162,"94333","QLD"
"038026","BIRDSVILLE AP  ","YBDV",-25.8975,139.3472,   47,"95482","QLD"
"039059","LADY ELLIOT IS ","YLTT",-24.1116,152.7161,    4,"94388","QLD"
"039066","GAYNDAH AP     ","YGAY",-25.6167,151.6156,  111,"95543","QLD"
"039083","ROCKHAMPTON    ","YBRK",-23.3753,150.4775,   10,"94374","QLD"
"039089","THANGOOL AP    ","YTNG",-24.4935,150.5709,  193,"94376","QLD"
"039104","MONTO TOWNSHIP ","AAAA",-24.8642,151.1247,  239,"94377","QLD"
"039123","GLADSTONE RADAR","GLAX",-23.8553,151.2628,   75,"94380","QLD"
"039128","BUNDABERG      ","YBUD",-24.9069,152.3230,   31,"94387","QLD"
"039314","TOWN OF 1770   ","AAAA",-24.1568,151.8889,   41,"94384","QLD"
"039322","RUNDLE IS      ","RUIS",-23.5293,151.2763,   20,"94378","QLD"
"039326","GLADSTONE AIRPO","YGLA",-23.8697,151.2214,   17,"94381","QLD"
"040004","AMBERLEY       ","YAMB",-27.6297,152.7111,   24,"94568","QLD"
"040043","CAPE MORETON   ","CPMN",-27.0314,153.4661,  100,"94594","QLD"
"040068","DOUBLE IS PT   ","YDLP",-25.9319,153.1906,   96,"94584","QLD"
"040082","GATTON UQ      ","YGAT",-27.5436,152.3375,   89,"94562","QLD"
"040093","GYMPIE         ","GYM ",-26.1831,152.6414,   65,"94566","QLD"
"040121","MALENY         ","AAAA",-26.7528,152.8519,  425,"94547","QLD"
"040126","MARYBOROUGH    ","YMYB",-25.5161,152.7156,   10,"94567","QLD"
"040209","POINT LOOKOUT  ","AAAA",-27.4361,153.5456,   41,"94593","QLD"
"040211","ARCHERFIELD    ","YBAF",-27.5717,153.0078,   13,"94575","QLD"
"040284","BEERBURRUM     ","BEER",-26.9586,152.9619,   48,"95566","QLD"
"040405","HERVEY BAY     ","YHBA",-25.3220,152.8817,   13,"95565","QLD"
"040651","JIMNA FORESTRY ","JMNA",-26.6644,152.4606,  523,"94557","QLD"
"040717","COOLANGATTA    ","YBCG",-28.1681,153.5053,    4,"94592","QLD"
"040764","GOLD CST SEAWAY","GOLD",-27.9390,153.4283,    3,"94580","QLD"
"040842","BRISBANE AP    ","YBBN",-27.3917,153.1292,    5,"94578","QLD"
"040854","LOGAN CITY     ","AAAA",-27.6839,153.1947,   14,"95581","QLD"
"040856","RAINBOW BEACH  ","AAAA",-25.9007,153.0891,   14,"94564","QLD"
"040861","SUNSHINE COAST ","YBSU",-26.6006,153.0903,    3,"94569","QLD"
"040908","TEWANTIN       ","TEW ",-26.3911,153.0403,    6,"94570","QLD"
"040913","BRISBANE       ","BRIS",-27.4808,153.0389,    8,"94576","QLD"
"040922","KINGAROY       ","YKRY",-26.5737,151.8398,  434,"94549","QLD"
"040958","REDCLIFFE      ","REDC",-27.2169,153.0922,   13,"95591","QLD"
"040983","BEAUDESERT DRUM","BEAU",-27.9707,152.9898,   48,"95575","QLD"
"040988","NAMBOUR DAFF - ","NAM ",-26.6442,152.9383,   53,"95572","QLD"
"041095","STANTHORPE     ","AAAA",-28.6617,151.9339,  784,"94550","QLD"
"041100","TEXAS          ","AAAA",-28.8544,151.1681,  295,"95533","QLD"
"041175","APPLETHORPE    ","APPL",-28.6217,151.9533,  872,"94553","QLD"
"041359","OAKEY          ","YBOK",-27.4034,151.7413,  406,"94552","QLD"
"041522","DALBY          ","YDAY",-27.1605,151.2634,  344,"94542","QLD"
"041525","WARWICK        ","WCK ",-28.2061,152.1003,  475,"94555","QLD"
"041529","TOOWOOMBA AP   ","YTWB",-27.5425,151.9134,  641,"95551","QLD"
"042112","MILES          ","MILE",-26.6569,150.1819,  305,"95529","QLD"
"043015","INJUNE         ","AAAA",-25.8428,148.5669,  390,"94511","QLD"
"043020","MITCHELL       ","AAAA",-26.4888,147.9777,  337,"94514","QLD"
"043035","SURAT          ","AAAA",-27.1591,149.0702,  246,"94521","QLD"
"043091","ROMA           ","YROM",-26.5477,148.7710,  307,"94515","QLD"
"043109","ST GEORGE AP   ","YSGE",-28.0489,148.5942,  199,"94517","QLD"
"044010","BOLLON         ","AAAA",-28.0331,147.4795,  183,"94513","QLD"
"044021","CHARLEVILLE    ","YBCV",-26.4139,146.2558,  302,"94510","QLD"
"044026","CUNNAMULLA     ","AAAA",-28.0689,145.6822,  189,"94500","QLD"
"045009","BALLERA GAS FIE","YLLE",-27.4008,141.8114,  115,"95487","QLD"
"045025","THARGOMINDAH AP","YTGM",-27.9867,143.8150,  131,"95492","QLD"
"046012","WILCANNIA AP AW","YWCA",-31.5194,143.3850,   94,"95695","NSW"
"046126","TIBOOBURRA AP  ","YTIB",-29.4448,142.0567,  176,"95485","NSW"
"046128","FOWLERS GAP AWS","FOWG",-31.0863,141.7008,  181,"94686","NSW"
"046129","WHITE CLIFFS AW","YWHC",-30.8522,143.0743,  158,"95699","NSW"
"047016","LAKE VICTORIA  ","AAAA",-34.0438,141.2676,   26,"94692","NSW"
"047019","MENINDEE       ","AAAA",-32.3937,142.4173,   61,"94694","NSW"
"047029","POONCARIE      ","AAAA",-33.3856,142.5696,   53,"95692","NSW"
"047048","BROKEN HILL AWS","YBHI",-32.0012,141.4694,  281,"94691","NSW"
"048015","BREWARRINA     ","AAAA",-29.9614,146.8651,  115,"95512","NSW"
"048027","COBAR          ","YCBT",-31.4840,145.8294,  260,"94711","NSW"
"048031","COLLARENEBRI   ","AAAA",-29.5407,148.5818,  145,"95520","NSW"
"048079","WANAARING      ","AAAA",-29.7029,144.1484,  108,"94497","NSW"
"048237","COBAR AP       ","YCBA",-31.5388,145.7964,  218,"94710","NSW"
"048243","LIGHTNING RIDGE","AAAA",-29.4310,147.9722,  154,"94498","NSW"
"048245","BOURKE AP AWS  ","YBKE",-30.0362,145.9521,  107,"94703","NSW"
"049000","IVANHOE AP AWS ","YIVO",-32.8831,144.3088,  100,"95697","NSW"
"049002","BALRANALD      ","AAAA",-34.6398,143.5610,   61,"94696","NSW"
"050017","WEST WYALONG AP","YWWL",-33.9382,147.1962,  257,"95709","NSW"
"050031","PEAK HILL      ","AAAA",-32.7235,148.1902,  285,"94721","NSW"
"050052","CONDOBOLIN AG  ","AAAA",-33.0664,147.2283,  195,"94707","NSW"
"050137","CONDOBOLIN AWS ","YCDO",-33.0682,147.2133,  193,"95708","NSW"
"051039","NYNGAN         ","YNYN",-31.5495,147.1961,  173,"94708","NSW"
"051049","TRANGIE AWS    ","TARS",-31.9861,147.9489,  215,"95710","NSW"
"051161","COONAMBLE AP AW","YCNM",-30.9776,148.3798,  181,"95718","NSW"
"052020","MUNGINDI       ","AAAA",-28.9786,148.9899,  160,"94520","NSW"
"052088","WALGETT AWS    ","YWLG",-30.0372,148.1223,  133,"95715","NSW"
"053115","MOREE AP AWS   ","YMOR",-29.4898,149.8471,  213,"95527","NSW"
"054003","BARRABA        ","AAAA",-30.3781,150.6096,  500,"94761","NSW"
"054038","NARRABRI AP AWS","YNBR",-30.3154,149.8302,  229,"95734","NSW"
"054104","PINDARI DAM    ","AAAA",-29.3899,151.2448,  462,"94544","NSW"
"055024","GUNNEDAH SCS   ","AAAA",-31.0261,150.2687,  307,"94740","NSW"
"055049","QUIRINDI       ","AAAA",-31.5086,150.6792,  390,"95746","NSW"
"055136","WOOLBROOK      ","AAAA",-30.9672,151.3451,  910,"94792","NSW"
"055202","GUNNEDAH AP AWS","YGDH",-30.9537,150.2494,  263,"95740","NSW"
"055325","TAMWORTH AWS   ","YSTW",-31.0742,150.8362,  395,"95762","NSW"
"056013","GLEN INNES AG R","AAAA",-29.6952,151.6935, 1060,"94585","NSW"
"056018","INVERELL SCS   ","INVL",-29.7752,151.0819,  664,"94541","NSW"
"056032","TENTERFIELD    ","AAAA",-29.0479,152.0172,  838,"94556","NSW"
"056037","ARMIDALE       ","AAAA",-30.5243,151.6716,  987,"94773","NSW"
"056229","GUYRA          ","AAAA",-30.2122,151.6794, 1329,"94772","NSW"
"056238","ARMIDALE AP AWS","YARM",-30.5273,151.6158, 1079,"95773","NSW"
"056242","INVERELL       ","AAAA",-29.7796,151.1121,  582,"95541","NSW"
"056243","GLEN INNES AWS ","YGLI",-29.6780,151.6940, 1044,"94588","NSW"
"057095","TABULAM MUIRNE ","AAAA",-28.7551,152.4507,  555,"94587","NSW"
"058012","YAMBA          ","AYAM",-29.4335,153.3632,   27,"94589","NSW"
"058077","GRAFTON RESEARC","GFN ",-29.6224,152.9605,   25,"95571","NSW"
"058158","MURWILLUMBAH   ","AAAA",-28.3395,153.3809,    8,"94582","NSW"
"058161","GRAFTON AIRPORT","YGFN",-29.7583,153.0297,   25,"95570","NSW"
"058198","BALLINA AP     ","YBNA",-28.8353,153.5585,    1,"94596","NSW"
"058208","CASINO AWS     ","YCAS",-28.8824,153.0618,   21,"94573","NSW"
"058212","EVANS HEAD AWS ","EVHD",-29.1830,153.3964,   63,"94598","NSW"
"058214","LISMORE AIRPORT","YLIS",-28.8305,153.2601,    9,"94572","NSW"
"058216","CAPE BYRON AWS ","CPBX",-28.6399,153.6358,   95,"94599","NSW"
"059007","KEMPSEY AP AWS ","YKMP",-31.0711,152.7717,   13,"94785","NSW"
"059030","SMOKY CAPE     ","AAAA",-30.9225,153.0871,  117,"94790","NSW"
"059140","DORRIGO        ","AAAA",-30.3444,152.7187,  746,"94789","NSW"
"059151","COFFS HARBOUR A","YCFS",-30.3189,153.1162,    4,"95729","NSW"
"060013","FORSTER        ","AAAA",-32.1756,152.5089,    4,"95778","NSW"
"060085","MT SEAVIEW     ","AAAA",-31.3865,152.2482,  155,"94783","NSW"
"060139","PORT MACQUARIE ","YPMQ",-31.4335,152.8655,    4,"94786","NSW"
"060141","TAREE AP AWS   ","YTRE",-31.8896,152.5120,    8,"95784","NSW"
"061051","MURRURUNDI     ","AAAA",-31.7651,150.8363,  466,"94756","NSW"
"061054","NELSON BAY (NEL","AAAA",-32.7103,152.1612,   25,"95779","NSW"
"061055","NOBBYS HEAD    ","NBB ",-32.9184,151.7985,   33,"94774","NSW"
"061078","WILLIAMTOWN    ","YWLM",-32.7932,151.8359,    9,"94776","NSW"
"061089","SCONE SCS      ","AAAA",-32.0632,150.9271,  216,"94738","NSW"
"061250","TOCAL          ","TOC ",-32.6296,151.5919,   30,"94775","NSW"
"061260","CESSNOCK AP    ","YCNK",-32.7886,151.3377,   61,"95771","NSW"
"061287","MERRIWA (ROSCOM","MERW",-32.1852,150.1737,  375,"95754","NSW"
"061288","LOSTOCK DAM    ","AAAA",-32.3322,151.4595,  200,"95772","NSW"
"061363","SCONE AWS      ","YSCO",-32.0335,150.8264,  221,"95758","NSW"
"061366","NORAH HEAD AWS ","NRH ",-33.2814,151.5766,   19,"95770","NSW"
"061375","MANGROVE MT    ","MGMT",-33.2894,151.2107,  305,"95774","NSW"
"061388","MAITLAND       ","AAAA",-32.7422,151.5668,    5,"95775","NSW"
"061390","NEWCASTLE UNI  ","AAAA",-32.8906,151.7068,   21,"94781","NSW"
"061392","MURRURUNDI AWS ","MUI ",-31.7416,150.7937,  729,"95747","NSW"
"061397","SINGLETON STP  ","AAAA",-32.5902,151.1743,   45,"94733","NSW"
"061412","LAKE MACQUARIE ","LMAQ",-33.0887,151.4636,    6,"95767","NSW"
"061425","GOSFORD AWS    ","GOSF",-33.4351,151.3614,    7,"94782","NSW"
"062013","GULGONG        ","AAAA",-32.3634,149.5329,  475,"94732","NSW"
"062100","NULLO MOUNTAIN ","NULO",-32.7244,150.2290, 1130,"94754","NSW"
"062101","MUDGEE AWS     ","YMDG",-32.5628,149.6149,  471,"94727","NSW"
"063005","BATHURST       ","AAAA",-33.4289,149.5559,  713,"94730","NSW"
"063039","KATOOMBA       ","AAAA",-33.7122,150.3087, 1015,"94744","NSW"
"063063","OBERON         ","AAAA",-33.6682,149.8348, 1053,"95735","NSW"
"063077","SPRINGWOOD BOWL","AAAA",-33.7065,150.5848,  320,"95744","NSW"
"063226","LITHGOW        ","AAAA",-33.4769,150.1303,  900,"94741","NSW"
"063254","ORANGE (AG. INS","AAAA",-33.3211,149.0828,  922,"95725","NSW"
"063291","BATHURST AWS   ","YBTH",-33.4119,149.6540,  745,"94729","NSW"
"063292","MT BOYCE AWS   ","MTBO",-33.6185,150.2741, 1080,"94743","NSW"
"063303","ORANGE AWS     ","YORG",-33.3768,149.1263,  945,"95726","NSW"
"064009","DUNEDOO        ","AAAA",-32.0165,149.3956,  388,"95727","NSW"
"064017","COONABARABRAN A","YCBB",-31.3330,149.2699,  645,"95728","NSW"
"065034","WELLINGTON     ","AAAA",-32.5635,148.9503,  305,"94723","NSW"
"065068","PARKES AP AWS  ","YPKS",-33.1281,148.2428,  323,"95717","NSW"
"065070","DUBBO AP       ","YSDU",-32.2206,148.5753,  284,"95719","NSW"
"065103","FORBES AWS     ","YFBS",-33.3627,147.9205,  230,"94715","NSW"
"065111","COWRA AIRPORT A","YCWR",-33.8449,148.6497,  297,"95721","NSW"
"066037","SYDNEY AP      ","YSSY",-33.9465,151.1731,    6,"94767","NSW"
"066059","TERREY HILLS AW","YTRY",-33.6908,151.2253,  199,"94759","NSW"
"066062","SYDNEY (OBSERVA","OBSH",-33.8607,151.2050,   39,"94768","NSW"
"066124","PARRAMATTA     ","AAAA",-33.7917,151.0181,   55,"94764","NSW"
"066137","BANKSTOWN      ","YSBK",-33.9181,150.9864,    7,"94765","NSW"
"066161","HOLSWORTHY AERO","YSHW",-33.9925,150.9489,   68,"95761","NSW"
"066194","CANTERBURY AWS ","CBRC",-33.9057,151.1134,    3,"94766","NSW"
"066196","WEDDING CAKE   ","SYHB",-33.8405,151.2643,    6,"95766","NSW"
"066212","SYDNEY OLYMPIC ","HOM ",-33.8338,151.0718,    4,"95765","NSW"
"067019","PROSPECT RESERV","AAAA",-33.8193,150.9127,   61,"94736","NSW"
"067105","RICHMOND AP    ","YSRI",-33.6004,150.7761,   19,"95753","NSW"
"067108","BADGERYS CK    ","YSBC",-33.8969,150.7281,   81,"94752","NSW"
"067113","PENRITH AWS    ","PENR",-33.7195,150.6783,   25,"94763","NSW"
"067119","HORSLEY PARK AW","HPEC",-33.8511,150.8567,  100,"94760","NSW"
"068072","NOWRA AWS      ","YSNW",-34.9469,150.5353,  109,"94750","NSW"
"068151","PT PERPENDICULA","PERP",-35.0936,150.8049,   85,"95940","NSW"
"068192","CAMDEN         ","YSCN",-34.0390,150.6890,   74,"94755","NSW"
"068228","BELLAMBI AWS   ","BELL",-34.3691,150.9291,   10,"94749","NSW"
"068239","MOSS VALE AWS  ","MSV ",-34.5253,150.4217,  678,"94746","NSW"
"068241","WOLLONGONG AWS ","YWOL",-34.5638,150.7900,    8,"95748","NSW"
"068242","KIAMA AWS      ","KIAM",-34.6532,150.8609,   16,"95749","NSW"
"068253","PORT KEMBLA NTC","PTKE",-34.4734,150.9118,    0,"95745","NSW"
"068257","CAMPBELLTOWN (M","CTMA",-34.0615,150.7735,  112,"94757","NSW"
"068262","HIGH RANGE AWS ","HRNG",-34.3335,150.2670,  814,"99742","NSW"
"069017","MONTAGUE IS    ","YMNI",-36.2519,150.2275,   52,"94939","NSW"
"069018","MORUYA HEADS   ","AAAA",-35.9093,150.1532,   17,"94937","NSW"
"069022","NAROOMA        ","AAAA",-36.2144,150.1358,   25,"95935","NSW"
"069128","NERRIGA AWS    ","NERR",-35.1103,150.0826,  622,"94943","NSW"
"069132","BRAIDWOOD AWS  ","BDDX",-35.4253,149.7835,  665,"94927","NSW"
"069134","BATEMANS BAY   ","AAAA",-35.7234,150.1872,   11,"94941","NSW"
"069137","GREEN CAPE AWS ","GCPX",-37.2622,150.0504,   19,"94934","NSW"
"069138","ULLADULLA AWS  ","UDAX",-35.3635,150.4827,   36,"94938","NSW"
"069139","BEGA AWS       ","BEGX",-36.6722,149.8191,   41,"95931","NSW"
"069147","MERIMBULA AP AW","YMER",-36.9077,149.8989,    2,"95929","NSW"
"069148","MORUYA AP AWS  ","YMRY",-35.9004,150.1437,    4,"95937","NSW"
"070005","BOMBALA        ","AAAA",-36.9113,149.2379,  705,"94928","NSW"
"070080","TARALGA        ","AAAA",-34.4048,149.8197,  845,"94735","NSW"
"070217","COOMA AP       ","YCOM",-36.2939,148.9725,  930,"94921","NSW"
"070263","GOULBURN       ","AAAA",-34.7495,149.7034,  670,"94716","NSW"
"070278","COOMA          ","AAAA",-36.2318,149.1243,  778,"94923","NSW"
"070328","BOMBALA AWS    ","BBAX",-37.0016,149.2336,  761,"94929","NSW"
"070330","GOULBURN AWS   ","YGLB",-34.8085,149.7312,  640,"95716","NSW"
"070339","TUGGERANONG AWS","TUGG",-35.4184,149.0937,  587,"94925","NSW"
"070349","MOUNT GININI   ","GINI",-35.5293,148.7721, 1760,"95925","NSW"
"070351","CANBERRA AIRPOR","YSCB",-35.3089,149.2004,  577,"94926","NSW"
"070358","YASS (RURAL FIR","AAAA",-34.8225,148.9079,  498,"95723","NSW"
"071032","THREDBO AWS    ","THDB",-36.4917,148.2859, 1957,"95909","NSW"
"071041","THREDBO        ","AAAA",-36.5031,148.3038, 1380,"95908","NSW"
"071075","PERISHER VALLEY","PSHV",-36.4069,148.4055, 1738,"94915","NSW"
"072023","HUME DAM       ","AAAA",-36.1039,147.0329,  184,"94901","NSW"
"072043","TUMBARUMBA     ","AAAA",-35.7780,148.0122,  645,"94918","NSW"
"072150","WAGGA WAGGA    ","YSWG",-35.1583,147.4575,  212,"94910","NSW"
"072160","ALBURY AP      ","YMAY",-36.0690,146.9509,  164,"95896","NSW"
"072161","CABRAMURRA AWS ","CBMR",-35.9371,148.3779, 1482,"95916","NSW"
"072162","KHANCOBAN AWS  ","KHAN",-36.2304,148.1405,  339,"94919","NSW"
"073007","BURRINJUCK DAM ","AAAA",-34.9997,148.5984,  390,"94909","NSW"
"073014","GRENFELL       ","AAAA",-33.8934,148.1523,  390,"94725","NSW"
"073138","YOUNG AWS      ","YYNG",-34.2493,148.2475,  380,"94712","NSW"
"073142","COOTAMUNDRA    ","YCTM",-34.6299,148.0364,  335,"94714","NSW"
"073151","TEMORA AIRPORT ","YTEM",-34.4277,147.5117,  281,"95722","NSW"
"074034","COROWA AP      ","AAAA",-35.9887,146.3574,  143,"95895","NSW"
"074037","YANCO AWS      ","YNC ",-34.6222,146.4326,  164,"95705","NSW"
"074106","TOCUMWAL       ","YTOC",-35.8170,145.6004,  114,"94877","NSW"
"074148","NARRANDERA AP  ","YNAR",-34.7050,146.5140,  145,"95706","NSW"
"074258","DENILIQUIN AP  ","YDLQ",-35.5575,144.9458,   94,"95869","NSW"
"075019","HAY AIRPORT AWS","YHAY",-34.5412,144.8345,   92,"94702","NSW"
"075032","HILLSTON       ","YHLS",-33.4915,145.5248,  122,"94700","NSW"
"075039","LAKE CARGELLIGO","AAAA",-33.2832,146.3706,  169,"95707","NSW"
"075041","GRIFFITH AP AWS","YGTH",-34.2487,146.0695,  134,"95704","NSW"
"076031","MILDURA        ","YMIA",-34.2358,142.0867,   50,"94693","VIC"
"076047","OUYEN          ","OUYE",-35.0682,142.3125,   65,"94831","VIC"
"076064","WALPEUP RESEARC","WALP",-35.1201,142.0040,  105,"95831","VIC"
"077010","HOPETOUN AIRPOR","YHPN",-35.7151,142.3569,   77,"94838","VIC"
"077094","SWAN HILL AWS  ","YSWH",-35.3766,143.5416,   71,"94843","VIC"
"078015","NHILL AWS      ","YNHL",-36.3092,141.6486,  139,"94827","VIC"
"078077","WARRACKNABEAL  ","AAAA",-36.2614,142.4050,  113,"94841","VIC"
"079028","LONGERENONG AWS","YLNG",-36.6722,142.2991,  133,"95835","VIC"
"079097","KANAGULK AWS   ","KANG",-37.1169,141.8031,  189,"95827","VIC"
"079099","EDENHOPE AIRPOR","YEDE",-37.0222,141.2657,  155,"95832","VIC"
"079100","HORSHAM AWS    ","YHSM",-36.6697,142.1731,  134,"95839","VIC"
"079101","BEN NEVIS      ","BENN",-37.2281,143.2006,  875,"94835","VIC"
"079103","MOUNT WILLIAM  ","MTWI",-37.2950,142.6039, 1150,"94833","VIC"
"079105","STAWELL AWS    ","YSWL",-37.0720,142.7402,  235,"94836","VIC"
"080015","ECHUCA         ","YECH",-36.1647,144.7642,   96,"94861","VIC"
"080023","KERANG         ","AAAA",-35.7236,143.9197,   78,"94844","VIC"
"080091","KYABRAM AWS    ","KYAB",-36.3350,145.0638,  105,"95833","VIC"
"080128","CHARLTON AWS   ","YCHL",-36.2847,143.3341,  132,"94839","VIC"
"081049","TATURA INSTITUT","TATU",-36.4378,145.2672,  114,"95836","VIC"
"081123","BENDIGO AWS    ","YBDG",-36.7395,144.3266,  208,"94855","VIC"
"081124","YARRAWONGA AWS ","YYWG",-36.0294,146.0306,  129,"94862","VIC"
"081125","SHEPPARTON AWS ","YSHT",-36.4289,145.3947,  114,"94875","VIC"
"082039","RUTHERGLEN RESE","RGLN",-36.1047,146.5094,  175,"95837","VIC"
"082042","STRATHBOGIE    ","YSBG",-36.8472,145.7308,  502,"95843","VIC"
"082076","LAKE DARTMOUTH ","DART",-36.5353,147.4984,  365,"94888","VIC"
"082138","WANGARATTA AWS ","YWGT",-36.4206,146.3056,  153,"94889","VIC"
"082139","HUNTERS HILL AW","HUHI",-36.2136,147.5394,  981,"94878","VIC"
"082169","CORRYONG AIRPOR","AAAA",-36.1828,147.8938,  290,"94899","VIC"
"082170","BENALLA AIRPORT","YBLA",-36.5523,145.9977,  171,"94884","VIC"
"083024","MT BULLER AWS  ","YBXU",-37.1450,146.4394, 1707,"94894","VIC"
"083055","MT HOTHAM AIRPO","YHOT",-37.0491,147.3347, 1295,"94905","VIC"
"083083","EDI UPPER      ","AAAA",-36.7396,146.4671,  365,"95838","VIC"
"083084","FALLS CREEK AWS","YFLK",-36.8708,147.2755, 1765,"94903","VIC"
"083085","MT HOTHAM AWS  ","HOTH",-36.9767,147.1342, 1849,"94906","VIC"
"083090","OMEO           ","OMEO",-37.1017,147.6008,  690,"94908","VIC"
"084016","GABO IS        ","YGBO",-37.5679,149.9158,   15,"94933","VIC"
"084070","PT HICKS       ","PTHI",-37.8017,149.2747,   27,"94932","VIC"
"084084","MALLACOOTA AWS ","YMCO",-37.5976,149.7289,   22,"94935","VIC"
"084142","GELANTIPY AWS  ","GELA",-37.2200,148.2625,  755,"94913","VIC"
"084143","COMBIENBAR AWS ","COMI",-37.3417,149.0228,  640,"94914","VIC"
"084144","MT NOWA NOWA AW","MTNW",-37.6924,148.0908,  350,"94930","VIC"
"084145","ORBOST AWS     ","ORBT",-37.6922,148.4667,   63,"95918","VIC"
"084150","LAKES ENTRANCE ","LKE ",-37.8717,148.0060,    4,"95904","VIC"
"085072","SALE           ","YMES",-38.1156,147.1322,    5,"94907","VIC"
"085096","WILSONS PROM AW","YWLP",-39.1297,146.4244,   95,"94893","VIC"
"085099","POUND CREEK    ","PDCK",-38.6297,145.8107,    3,"94886","VIC"
"085151","YARRAM AIRPORT ","YYRM",-38.5647,146.7479,   18,"95890","VIC"
"085279","BAIRNSDALE AIRP","YBNS",-37.8817,147.5669,   49,"94912","VIC"
"085280","LATROBE VALLEY ","YLTV",-38.2094,146.4747,   56,"94891","VIC"
"085283","BLUE ROCK      ","AAAA",-38.0808,146.2139,  161,"94900","VIC"
"085291","MT BAW BAW AWS ","BAWX",-37.8383,146.2747, 1561,"95901","VIC"
"085296","MT MOORNAPA AWS","MTMO",-37.7481,147.1428,  480,"95913","VIC"
"085301","YANAKIE        ","ANKI",-38.8051,146.1939,   13,"94911","VIC"
"085313","NILMA NORTH (WA","WGUL",-38.1322,145.9867,  134,"99806","VIC"
"086038","ESSENDON AWS   ","YMEN",-37.7276,144.9066,   78,"95866","VIC"
"086068","VIEWBANK AWS   ","VBK ",-37.7408,145.0972,   66,"95874","VIC"
"086077","MOORABBIN AWS  ","YMMB",-37.9800,145.0962,   12,"94870","VIC"
"086104","SCORESBY AWS   ","SCOR",-37.8710,145.2561,   80,"95867","VIC"
"086266","FERNY CREEK    ","FERN",-37.8748,145.3496,  513,"94872","VIC"
"086282","MELBOURNE AP   ","YMML",-37.6655,144.8321,  113,"94866","VIC"
"086338","MELBOURNE (OLYM","MBOP",-37.8255,144.9816,    8,"95936","VIC"
"086351","BUNDOORA       ","BUND",-37.7163,145.0453,   83,"95873","VIC"
"086354","PHILLIP ISLAND ","AAAA",-38.5058,145.1503,    7,"94883","VIC"
"086361","CERBERUS AWS   ","CERB",-38.3646,145.1785,   13,"94898","VIC"
"086371","FRANKSTON AWS  ","FRAN",-38.1481,145.1156,    6,"94871","VIC"
"086373","RHYLL AWS      ","RHYL",-38.4612,145.3101,   13,"94892","VIC"
"086375","CRANBOURNE BOTA","CRAN",-38.1348,145.2637,   85,"94879","VIC"
"086383","COLDSTREAM AWS ","YCEM",-37.7239,145.4092,   83,"94864","VIC"
"087031","LAVERTON AWS   ","YLVT",-37.8565,144.7566,   20,"94865","VIC"
"087113","AVALON AWS     ","YMAV",-38.0287,144.4783,   11,"94854","VIC"
"087168","SHEOAKS AWS    ","SHEO",-37.9075,144.1303,  237,"94863","VIC"
"087184","GEELONG RACECOU","GEEL",-38.1737,144.3765,   13,"94857","VIC"
"088023","LAKE EILDON    ","AAAA",-37.2313,145.9124,  230,"94882","VIC"
"088043","MARYBOROUGH    ","AAAA",-37.0560,143.7320,  249,"94849","VIC"
"088051","REDESDALE AWS  ","RDA ",-37.0194,144.5203,  290,"94859","VIC"
"088109","MANGALORE AWS  ","YMNG",-36.8886,145.1859,  141,"94874","VIC"
"088110","CASTLEMAINE    ","CASL",-37.0809,144.2392,  330,"95853","VIC"
"088162","KILMORE GAP AWS","KMG ",-37.3807,144.9654,  528,"94860","VIC"
"088164","EILDON FIRE TOW","EILD",-37.2091,145.8423,  637,"94881","VIC"
"089002","BALLARAT AIRPOR","YBLT",-37.5127,143.7911,  435,"94852","VIC"
"089085","ARARAT         ","AAAA",-37.2769,142.9786,  295,"94834","VIC"
"089112","WESTMERE       ","WSTM",-37.7067,142.9378,  226,"95840","VIC"
"090015","CAPE OTWAY AWS ","YCTY",-38.8556,143.5128,   82,"94842","VIC"
"090035","MT GELLIBRAND A","MGB ",-38.2333,143.7925,  261,"95845","VIC"
"090171","PORTLAND AP AWS","YPOD",-38.3148,141.4705,   81,"94828","VIC"
"090173","HAMILTON AWS   ","YHML",-37.6486,142.0636,  241,"94829","VIC"
"090175","PORT FAIRY AWS ","PTFA",-38.3906,142.2347,   10,"94830","VIC"
"090176","MORTLAKE AWS   ","MORT",-38.0737,142.7744,  130,"94840","VIC"
"090180","AIREYS INLET AW","AIRE",-38.4583,144.0883,   95,"94846","VIC"
"090182","CASTERTON      ","CAST",-37.5830,141.3339,  131,"95825","VIC"
"090184","CAPE NELSON AWS","CPNE",-38.4306,141.5437,   45,"94826","VIC"
"090186","WARRNAMBOOL AWS","YWBL",-38.2867,142.4522,   71,"94837","VIC"
"090192","PORTLAND NTC AW","PORT",-38.3439,141.6136,    0,"95826","VIC"
"090194","DARTMOOR       ","DTMR",-37.9222,141.2614,   51,"95822","VIC"
"091009","BURNIE         ","AAAA",-41.0661,145.9431,    8,"94958","TAS"
"091107","WYNYARD AWS    ","YWYY",-40.9964,145.7311,   12,"95957","TAS"
"091126","DEVONPORT AWS  ","YDPO",-41.1701,146.4289,    8,"95960","TAS"
"091219","SCOTTSDALE     ","SCOT",-41.1708,147.4883,  198,"94972","TAS"
